horizon,MarketLSI,CrossStress,IndexRet,IndexRV,MarketRelAmt,MarketLSI_baseline,MarketLSI_response,CrossStress_baseline,CrossStress_response,IndexRet_baseline,IndexRet_response,IndexRV_baseline,IndexRV_response,MarketRelAmt_baseline,MarketRelAmt_response,quantile,shock_size,scenario,scenario_cn,shock_definition
15,7.7104004820795415,8.0,6.4932932864782416,8.0,4.834625599479826,7.7078985892000444,0.002501892879497092,8.0,0.0,6.490398207970956,0.0028950785072856533,8.0,0.0,4.829585971599075,0.005039627880750963,0.95,1.5,market_crash,市场急跌,IndexRet 下降
16,8.0,8.0,6.7474515559300094,8.0,5.337124882055424,8.0,0.0,8.0,0.0,6.746249623402184,0.0012019325278256332,8.0,0.0,5.332217736632287,0.0049071454231368605,0.95,1.5,market_crash,市场急跌,IndexRet 下降
17,8.0,8.0,6.852678717546097,8.0,5.8260895007044615,8.0,0.0,8.0,0.0,6.850924818672628,0.0017538988734688843,8.0,0.0,5.821278435219856,0.004811065484605415,0.95,1.5,market_crash,市场急跌,IndexRet 下降
18,8.0,8.0,7.026253908280099,8.0,6.3055320914695345,8.0,0.0,8.0,0.0,7.024487271070235,0.0017666372098634753,8.0,0.0,6.300817271506921,0.004714819962613248,0.95,1.5,market_crash,市场急跌,IndexRet 下降
19,8.0,8.0,7.202207790727527,8.0,6.7753877141966745,8.0,0.0,8.0,0.0,7.200472582798821,0.0017352079287054067,8.0,0.0,6.77076738445347,0.0046203297432043655,0.95,1.5,market_crash,市场急跌,IndexRet 下降
20,8.0,8.0,7.375121808551797,8.0,7.2358272665252645,8.0,0.0,8.0,0.0,7.37342105084849,0.0017007577033067989,8.0,0.0,7.23129954745384,0.00452771907142413,0.95,1.5,market_crash,市场急跌,IndexRet 下降
0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.95,1.5,volatility_spike,波动放大,IndexRV 上升
1,0.16006433872533066,0.17352695854972605,1.6308570854140645,1.6064488237918872,0.1300837788442131,0.2031887533791305,-0.04312441465379985,0.3176555729276313,-0.14412861437790525,1.427108352009344,0.20374873340472055,0.2220291139457275,1.3844197098461597,0.1995655097038575,-0.0694817308596444,0.95,1.5,volatility_spike,波动放大,IndexRV 上升
2,0.3494848799035447,0.3667725374221097,1.8696572217736716,1.744216460296423,0.2641546202652175,0.45898022058570553,-0.10949534068216082,0.6708836758948684,-0.3041111384727587,1.7538469589359567,0.1158102628377149,0.5000603681454047,1.2441560921510182,0.41243673639985645,-0.14828211613463893,0.95,1.5,volatility_spike,波动放大,IndexRV 上升
3,0.5565937137174798,0.5790205259215482,2.002242776564482,1.912224156971342,0.40746260809819457,0.7577551917062715,-0.2011614779887917,1.058961663879415,-0.47994113795786686,2.0064933187722147,-0.004250542207732799,0.8340569615864797,1.0781671953848624,0.6429795392387768,-0.23551693114058225,0.95,1.5,volatility_spike,波动放大,IndexRV 上升
4,0.7816440763444956,0.810434301173491,2.1384676104229055,2.111732669598414,0.5606883851154394,1.0994013660114765,-0.3177572896669809,1.4817783178559862,-0.6713440166824952,2.2729052088802844,-0.1344375984573789,1.2257905593253544,0.8859421102730596,0.8918582181402512,-0.33116983302481184,0.95,1.5,volatility_spike,波动放大,IndexRV 上升
5,1.0257434840023611,1.0611216684212545,2.2877334069765762,2.3440864161706116,0.7240657655711613,1.4844627400622268,-0.45871925605986563,1.9390751268958937,-0.8779534584746391,2.5607073433197165,-0.27297393634314027,1.6770220195214687,0.667064396649143,1.1593192245148327,-0.4352534589436714,0.95,1.5,volatility_spike,波动放大,IndexRV 上升
6,1.2899046266951766,1.3310466968940906,2.450803779800063,2.6105077624005752,0.897727890119066,1.9133626210241528,-0.6234579943289762,2.4303635536081867,-1.099316856714096,2.870545795778088,-0.4197420159780254,2.189317583478402,0.42119017892217325,1.4454614384004572,-0.5477335482813912,0.95,1.5,volatility_spike,波动放大,IndexRV 上升
7,1.5749589450768293,1.620013587321674,2.6276350982295087,2.912065334785051,1.0817308562651122,2.386315422959087,-0.8113564778822577,2.9548999662070368,-1.3348863788853627,3.202330285896056,-0.5746951876665474,2.764003566040493,0.148061768744558,1.7502490073561119,-0.6685181510909997,0.95,1.5,volatility_spike,波动放大,IndexRV 上升
8,1.8815428803057028,1.9276564939066752,2.8180374085541375,3.2496562713365766,1.2760497271294053,2.9032968674836646,-1.0217539871779617,3.511665563760378,-1.584009069853703,3.5557553371359116,-0.7377179285817741,3.4021318386578367,-0.1524755673212601,2.073502091024795,-0.7974523638953899,0.95,1.5,volatility_spike,波动放大,IndexRV 上升
9,2.2100894740386323,2.25342974736788,3.021723266020835,3.6239888276071146,1.480572129075248,3.4640188710255804,-1.253929396986948,4.099346922289432,-1.845917174921552,3.9303329724213443,-0.9086097064005094,4.104445311146018,-0.4804564835389038,2.4148856657853823,-0.9343135367101343,0.95,1.5,volatility_spike,波动放大,IndexRV 上升
10,2.5608196943049086,2.5965980970735134,3.2383043747560016,4.035564270462303,1.6950916278801016,4.067904644921097,-1.5070849506161887,4.716316923537311,-2.119718826463797,4.3253837557176835,-1.0870793809616819,4.87134261651661,-0.8357783460543065,2.773898178570169,-1.0788065506900673,0.95,1.5,volatility_spike,波动放大,IndexRV 上升
11,2.9337331318657944,2.9562270362903544,3.467283877530497,4.484658068198937,1.9193011113476712,4.714063751734744,-1.7803306198689497,5.360616191695035,-2.404389155404681,4.740024411863321,-1.2727405343328244,5.702842074553066,-1.2181840063541296,3.1498602771158914,-1.2305591657682202,0.95,1.5,volatility_spike,波动放大,IndexRV 上升
12,3.328598163678263,3.3311733172973677,3.708048426292237,4.97130048576775,2.1527862423973305,5.401267234432763,-2.0726690707545,6.029935204843961,-2.6987618875465937,5.173155382545262,-1.4651069562530248,6.598545102469256,-1.627244616701506,3.5419037167185268,-1.3891174743211963,0.95,1.5,volatility_spike,波动放大,IndexRV 上升
13,3.744941721495759,3.720075771486657,3.9598604372572197,5.495256711243264,2.39501903631117,6.127922980256507,-2.382981258760748,6.72159726169217,-3.0015214902055134,5.6234487058737095,-1.6635882686164898,7.557599267673546,-2.0623425564302824,3.9489605388475058,-1.5539415025363357,0.95,1.5,volatility_spike,波动放大,IndexRV 上升
14,4.182038810539321,4.121346555036286,4.221850620687475,6.056006650461713,2.645351618559414,6.892051498409682,-2.7100126878703605,7.43254249539513,-3.311195940358844,6.089336360252224,-1.8674857395647493,8.0,-1.943993349538287,4.369752622680674,-1.72440100412126,0.95,1.5,volatility_spike,波动放大,IndexRV 上升
15,4.638901927578215,4.533162945910214,4.49301085314721,6.652724537364014,2.9030102234494883,7.7078985892000444,-3.0689966616218296,8.0,-3.466837054089786,6.490398207970956,-1.9973873548237462,8.0,-1.3472754626359862,4.829585971599075,-1.9265757481495864,0.95,1.5,volatility_spike,波动放大,IndexRV 上升
16,5.114270532315037,4.953459822979126,4.772187462442018,7.28425851851074,3.1670894976998154,8.0,-2.885729467684963,8.0,-3.0465401770208738,6.746249623402184,-1.974062160960166,8.0,-0.7157414814892604,5.332217736632287,-2.1651282389324713,0.95,1.5,volatility_spike,波动放大,IndexRV 上升
17,5.606600730812597,5.379922962908628,5.058074999821826,7.949110381444125,3.4365471768072746,8.0,-2.3933992691874026,8.0,-2.620077037091372,6.850924818672628,-1.7928498188508026,8.0,-0.050889618555874705,5.821278435219856,-2.3847312584125815,0.95,1.5,volatility_spike,波动放大,IndexRV 上升
18,6.11405533474986,5.809983295053573,5.349210578387709,8.0,3.7101992057154436,8.0,-1.8859446652501397,8.0,-2.1900167049464274,7.024487271070235,-1.6752766926825267,8.0,0.0,6.300817271506921,-2.5906180657914777,0.95,1.5,volatility_spike,波动放大,IndexRV 上升
19,6.653049912321758,6.302827497034238,5.556300452351736,8.0,4.016611774472622,8.0,-1.346950087678242,8.0,-1.6971725029657616,7.200472582798821,-1.6441721304470853,8.0,0.0,6.77076738445347,-2.754155609980848,0.95,1.5,volatility_spike,波动放大,IndexRV 上升
20,7.234868055598142,6.8746599626238325,5.785424519084452,8.0,4.364327977972762,8.0,-0.7651319444018583,8.0,-1.1253400373761675,7.37342105084849,-1.5879965317640385,8.0,0.0,7.23129954745384,-2.8669715694810787,0.95,1.5,volatility_spike,波动放大,IndexRV 上升
0,0.0,0.0,0.0,0.0,-1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5,0.95,1.5,liquidity_contraction,成交收缩/流动性压力,MarketRelAmt 下降
1,0.1594669472749697,0.27726044045705733,0.9210378623853217,0.0814800616176331,-1.272371776285595,0.2031887533791305,-0.04372180610416079,0.3176555729276313,-0.04039513247057397,1.427108352009344,-0.5060704896240222,0.2220291139457275,-0.1405490523280944,0.1995655097038575,-1.4719372859894526,0.95,1.5,liquidity_contraction,成交收缩/流动性压力,MarketRelAmt 下降
2,0.36967335536038115,0.598419375029977,1.187701826001068,0.2263607324337576,-1.0275732802884936,0.45898022058570553,-0.08930686522532438,0.6708836758948684,-0.07246430086489142,1.7538469589359567,-0.5661451329348886,0.5000603681454047,-0.27369963571164707,0.41243673639985645,-1.44001001668835,0.95,1.5,liquidity_contraction,成交收缩/流动性压力,MarketRelAmt 下降
3,0.6265830084095484,0.963877814344055,1.4241284673035588,0.4366557380661637,-0.7623104752647432,0.7577551917062715,-0.1311721832967231,1.058961663879415,-0.09508384953536009,2.0064933187722147,-0.5823648514686559,0.8340569615864797,-0.397401223520316,0.6429795392387768,-1.40529001450352,0.95,1.5,liquidity_contraction,成交收缩/流动性压力,MarketRelAmt 下降
4,0.9318257657769364,1.3743158299604445,1.6841638172697666,0.7154399674061072,-0.4755752225528153,1.0994013660114765,-0.1675756002345401,1.4817783178559862,-0.10746248789554169,2.2729052088802844,-0.5887413916105178,1.2257905593253544,-0.5103505919192473,0.8918582181402512,-1.3674334406930666,0.95,1.5,liquidity_contraction,成交收缩/流动性压力,MarketRelAmt 下降
5,1.2873143919359693,1.8302212596433025,1.9728603279659498,1.0657312752223704,-0.16665614355303876,1.4844627400622268,-0.19714834812625748,1.9390751268958937,-0.10885386725259116,2.5607073433197165,-0.5878470153537667,1.6770220195214687,-0.6112907442990982,1.1593192245148327,-1.3259753680678714,0.95,1.5,liquidity_contraction,成交收缩/流动性压力,MarketRelAmt 下降
6,1.6947661005088666,2.3318285229514504,2.2909836592083765,1.4903646796414478,0.16501897716759428,1.9133626210241528,-0.21859652051528622,2.4303635536081867,-0.0985350306567363,2.870545795778088,-0.5795621365697117,2.189317583478402,-0.6989529038369542,1.4454614384004572,-1.2804424612328629,0.95,1.5,liquidity_contraction,成交收缩/流动性压力,MarketRelAmt 下降
7,2.155641265907879,2.879091869708073,2.638797077655318,1.9919493120350125,0.5198840362766413,2.386315422959087,-0.23067415705120808,2.9548999662070368,-0.0758080964989638,3.202330285896056,-0.563533208240738,2.764003566040493,-0.7720542540054804,1.7502490073561119,-1.2303649710794706,0.95,1.5,liquidity_contraction,成交收缩/流动性压力,MarketRelAmt 下降
8,2.6711163279947407,3.471661120640893,3.0163689847723845,2.5728305555090416,0.8982217391657095,2.9032968674836646,-0.2321805394889238,3.511665563760378,-0.040004443119485256,3.5557553371359116,-0.5393863523635272,3.4021318386578367,-0.8293012831487951,2.073502091024795,-1.1752803518590857,0.95,1.5,liquidity_contraction,成交收缩/流动性压力,MarketRelAmt 下降
9,3.242058342997098,4.108857316715573,3.4235833985916395,3.2350508614322813,1.3001492830876678,3.4640188710255804,-0.22196052802848243,4.099346922289432,0.009510394426141211,3.9303329724213443,-0.5067495738297048,4.104445311146018,-0.8693944497137371,2.4148856657853823,-1.1147363826977146,0.95,1.5,liquidity_contraction,成交收缩/流动性压力,MarketRelAmt 下降
10,3.868998560619793,4.789648211844042,3.860124935384498,3.980308816980423,1.7256037123318517,4.067904644921097,-0.1989060843013042,4.716316923537311,0.07333128830673186,4.3253837557176835,-0.46525882033318533,4.87134261651661,-0.8910337995361868,2.773898178570169,-1.0482944662383171,0.95,1.5,liquidity_contraction,成交收缩/流动性压力,MarketRelAmt 下降
11,4.552104972911329,5.512623770826278,4.325461558310914,4.809916574761624,2.1743271170479974,4.714063751734744,-0.16195877882341492,5.360616191695035,0.15200757913124274,4.740024411863321,-0.4145628535524075,5.702842074553066,-0.892925499791442,3.1498602771158914,-0.975533160067894,0.95,1.5,liquidity_contraction,成交收缩/流动性压力,MarketRelAmt 下降
12,5.2911540111152915,6.275971866234798,4.818827173145887,5.724755821383154,2.645851774494696,5.401267234432763,-0.11011322331747131,6.029935204843961,0.24603666139083646,5.173155382545262,-0.3543282093993749,6.598545102469256,-0.8737892810861014,3.5419037167185268,-0.8960519422238309,0.95,1.5,liquidity_contraction,成交收缩/流动性压力,MarketRelAmt 下降
13,6.085501598900996,7.0774543832954455,5.339204351826723,6.7252324883501915,3.139485333223874,6.127922980256507,-0.04242138135551077,6.72159726169217,0.3558571216032753,5.6234487058737095,-0.28424435404698656,7.557599267673546,-0.8323667793233547,3.9489605388475058,-0.8094752056236318,0.95,1.5,liquidity_contraction,成交收缩/流动性压力,MarketRelAmt 下降
14,6.934053786311748,7.914383955822908,5.8853073204239905,7.811230432837537,3.654296148902384,6.892051498409682,0.04200228790206584,7.43254249539513,0.48184146042777787,6.089336360252224,-0.2040290398282334,8.0,-0.1887695671624634,4.369752622680674,-0.71545647377829,0.95,1.5,liquidity_contraction,成交收缩/流动性压力,MarketRelAmt 下降
15,7.835237203939768,8.0,6.4555653452983535,8.0,4.189098889252676,7.7078985892000444,0.12733861473972397,8.0,0.0,6.490398207970956,-0.03483286267260244,8.0,0.0,4.829585971599075,-0.6404870823463984,0.95,1.5,liquidity_contraction,成交收缩/流动性压力,MarketRelAmt 下降
16,8.0,8.0,6.489894395893754,8.0,4.702416939062557,8.0,0.0,8.0,0.0,6.746249623402184,-0.25635522750843,8.0,0.0,5.332217736632287,-0.6298007975697297,0.95,1.5,liquidity_contraction,成交收缩/流动性压力,MarketRelAmt 下降
17,8.0,8.0,6.617471182854532,8.0,5.204171989449322,8.0,0.0,8.0,0.0,6.850924818672628,-0.23345363581809675,8.0,0.0,5.821278435219856,-0.617106445770534,0.95,1.5,liquidity_contraction,成交收缩/流动性压力,MarketRelAmt 下降
18,8.0,8.0,6.7971899332483945,8.0,5.696086235037219,8.0,0.0,8.0,0.0,7.024487271070235,-0.2272973378218408,8.0,0.0,6.300817271506921,-0.604731036469702,0.95,1.5,liquidity_contraction,成交收缩/流动性压力,MarketRelAmt 下降
19,8.0,8.0,6.9778540829119455,8.0,6.1781583370909,8.0,0.0,8.0,0.0,7.200472582798821,-0.22261849988687565,8.0,0.0,6.77076738445347,-0.5926090473625703,0.95,1.5,liquidity_contraction,成交收缩/流动性压力,MarketRelAmt 下降
20,8.0,8.0,7.15527502572511,8.0,6.6505690647622755,8.0,0.0,8.0,0.0,7.37342105084849,-0.21814602512338066,8.0,0.0,7.23129954745384,-0.5807304826915649,0.95,1.5,liquidity_contraction,成交收缩/流动性压力,MarketRelAmt 下降
0,0.0,0.0,-1.5,1.5,-1.5,0.0,0.0,0.0,0.0,0.0,-1.5,0.0,1.5,0.0,-1.5,0.95,1.5,composite_pressure,复合压力,IndexRet 下降、IndexRV 上升、MarketRelAmt 下降
1,0.10445097672758197,0.13276704623665994,1.0020785237090961,1.4645440074569616,-1.3365186908972062,0.2031887533791305,-0.09873777665154854,0.3176555729276313,-0.18488852669097136,1.427108352009344,-0.4250298283002478,0.2220291139457275,1.242514893511234,0.1995655097038575,-1.5360842006010638,0.95,1.5,composite_pressure,复合压力,IndexRet 下降、IndexRV 上升、MarketRelAmt 下降
2,0.24916328821024739,0.2945835221280717,1.2983861431613706,1.4703443986679146,-1.1700283574843195,0.45898022058570553,-0.20981693237545815,0.6708836758948684,-0.3763001537667967,1.7538469589359567,-0.4554608157745861,0.5000603681454047,0.9702840305225099,0.41243673639985645,-1.582465093884176,0.95,1.5,composite_pressure,复合压力,IndexRet 下降、IndexRV 上升、MarketRelAmt 下降
